         564678 function calls (551003 primitive calls) in 1.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.002    0.000 typing.py:747(Optional)
        1    0.002    0.002    0.002    0.002 euc_kr.py:1(<module>)
       15    0.000    0.000    0.002    0.000 dataclasses.py:675(_hash_fn)
      156    0.000    0.000    0.002    0.000 _parser.py:98(closegroup)
       96    0.001    0.000    0.002    0.000 <frozen zipimport>:64(__init__)
     1043    0.001    0.000    0.002    0.000 enum.py:720(__call__)
        1    0.000    0.000    0.002    0.002 asserters.py:1(<module>)
        1    0.000    0.000    0.002    0.002 tarfile.py:1(<module>)
      998    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     2808    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1226(__exit__)
        1    0.000    0.000    0.002    0.002 tmpdir.py:1(<module>)
     2808    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1222(__enter__)
        1    0.000    0.000    0.002    0.002 string.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _manager.py:1(<module>)
        1    0.000    0.000    0.002    0.002 actor_version.py:1(<module>)
       41    0.000    0.000    0.002    0.000 enum.py:513(__prepare__)
        1    0.000    0.000    0.002    0.002 nanops.py:1(<module>)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:1171(exec_module)
      484    0.001    0.000    0.002    0.000 typing.py:1205(__getattr__)
        3    0.000    0.000    0.002    0.001 _optional.py:107(import_optional_dependency)
      105    0.001    0.000    0.002    0.000 typing.py:1640(__hash__)
        1    0.000    0.000    0.002    0.002 <frozen ntpath>:1(<module>)
      703    0.001    0.000    0.002    0.000 enum.py:849(__setattr__)
        2    0.000    0.000    0.002    0.001 accessors.py:1(<module>)
        6    0.000    0.000    0.002    0.000 abc.py:41(_register)
        2    0.000    0.000    0.002    0.001 _strptime.py:121(__calc_date_time)
        1    0.000    0.000    0.002    0.002 warning_types.py:1(<module>)
        2    0.000    0.000    0.002    0.001 _collections.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:469(StrFormatStyle)
     1313    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
     5574    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
       94    0.001    0.000    0.002    0.000 typing.py:1123(_generic_init_subclass)
        1    0.000    0.000    0.002    0.002 _arraysetops_impl.py:1(<module>)
      172    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
      796    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.002    0.002 calendar.py:1(<module>)
        2    0.000    0.000    0.002    0.001 subprocess.py:1(<module>)
       16    0.000    0.000    0.002    0.000 typing.py:1291(__ror__)
        1    0.001    0.001    0.002    0.002 suite.py:1(<module>)
     3661    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
      263    0.000    0.000    0.002    0.000 typing.py:317(_deduplicate)
        3    0.000    0.000    0.002    0.001 timedeltas.py:1(<module>)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
        1    0.000    0.000    0.002    0.002 string.py:69(__init_subclass__)
        1    0.000    0.000    0.002    0.002 _parser.py:568(parser)
      431    0.001    0.000    0.002    0.000 typing.py:2510(overload)
        1    0.000    0.000    0.002    0.002 webhook_collection.py:1(<module>)
        1    0.000    0.000    0.002    0.002 category.py:1(<module>)
        1    0.000    0.000    0.002    0.002 scanner.py:1(<module>)
     2950    0.001    0.000    0.002    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.002    0.002 _internal.py:1(<module>)
      937    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:982(find_spec)
        1    0.000    0.000    0.002    0.002 build.py:1(<module>)
        3    0.000    0.000    0.002    0.001 _adapters.py:46(__init__)
       42    0.000    0.000    0.002    0.000 typing.py:1485(copy_with)
     1922    0.001    0.000    0.002    0.000 _parser.py:176(append)
        1    0.000    0.000    0.001    0.001 difflib.py:1(<module>)
        1    0.001    0.001    0.001    0.001 _parser.py:661(_result)
        3    0.000    0.000    0.001    0.000 _adapters.py:63(_repair_headers)
      458    0.001    0.000    0.001    0.000 _inspect.py:66(getargs)
       13    0.000    0.000    0.001    0.000 accessor.py:188(add_delegate_accessors)
      259    0.000    0.000    0.001    0.000 inspect.py:427(iscoroutinefunction)
        2    0.000    0.000    0.001    0.001 period.py:1(<module>)
       13    0.000    0.000    0.001    0.000 accessor.py:75(_add_delegate_accessors)
        1    0.000    0.000    0.001    0.001 dataset.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _internal_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
     4874    0.001    0.000    0.001    0.000 typing.py:1630(<genexpr>)
      554    0.001    0.000    0.001    0.000 _compiler.py:216(_compile_charset)
     3248    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
        6    0.000    0.000    0.001    0.000 _strptime.py:342(pattern)
        1    0.000    0.000    0.001    0.001 sysconfig.py:537(_init_posix)
        1    0.000    0.000    0.001    0.001 _globals.py:1(<module>)
      634    0.000    0.000    0.001    0.000 _compiler.py:403(_simple)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
       83    0.000    0.000    0.001    0.000 _adapters.py:64(redent)
     1996    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.001    0.001 feedparser.py:1(<module>)
       10    0.000    0.000    0.001    0.000 extras.py:265(decorator)
      410    0.001    0.000    0.001    0.000 inspect.py:391(_has_code_flag)
        1    0.000    0.000    0.001    0.001 _twodim_base_impl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
     1167    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
     1657    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
       45    0.000    0.000    0.001    0.000 inspect.py:3300(__str__)
      806    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
       27    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:76(add_newdoc_for_scalar_type)
      951    0.001    0.000    0.001    0.000 enum.py:1543(_get_value)
        1    0.000    0.000    0.001    0.001 _meta.py:1(<module>)
        4    0.000    0.000    0.001    0.000 warnings.py:133(filterwarnings)
        1    0.000    0.000    0.001    0.001 __init__.py:12(__getattr__)
        1    0.000    0.000    0.001    0.001 _type_check_impl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
     1915    0.001    0.000    0.001    0.000 _parser.py:293(tell)
     2438    0.001    0.000    0.001    0.000 {built-in method from_bytes}
        3    0.000    0.000    0.001    0.000 feedparser.py:469(_parse_headers)
        1    0.000    0.000    0.001    0.001 __init__.py:152(EntryPoint)
        1    0.000    0.000    0.001    0.001 formatter.py:1(<module>)
     3661    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.001    0.001 cast.py:1(<module>)
      724    0.001    0.000    0.001    0.000 enum.py:79(_is_private)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
        3    0.000    0.000    0.001    0.000 missing.py:1(<module>)
        1    0.000    0.000    0.001    0.001 locks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 platform.py:1140(python_implementation)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2382(_IPv6Constants)
        1    0.000    0.000    0.001    0.001 platform.py:1042(_sys_version)
      464    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
       35    0.000    0.000    0.001    0.000 ipaddress.py:2306(__init__)
      468    0.000    0.000    0.001    0.000 {built-in method builtins.delattr}
        4    0.000    0.000    0.001    0.000 ssl.py:399(__new__)
       74    0.000    0.000    0.001    0.000 functools.py:521(decorating_function)
        1    0.000    0.000    0.001    0.001 stata.py:1(<module>)
        1    0.000    0.000    0.001    0.001 argparse.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _add_docstring.py:1(<module>)
        4    0.001    0.000    0.001    0.000 {built-in method _ssl.txt2obj}
     1829    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
       45    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
        1    0.000    0.000    0.001    0.001 generic.py:228(NDFrame)
        1    0.000    0.000    0.001    0.001 idna.py:1(<module>)
      933    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
      211    0.000    0.000    0.001    0.000 dataclasses.py:864(_set_new_attribute)
      621    0.000    0.000    0.001    0.000 feedparser.py:127(__next__)
        1    0.000    0.000    0.001    0.001 timeouts.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _parse.py:1(<module>)
     1165    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 _statistics.py:1(<module>)
        2    0.000    0.000    0.001    0.000 errors.py:1(<module>)
       81    0.000    0.000    0.001    0.000 inspect.py:3097(replace)
      414    0.001    0.000    0.001    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _add_docstring.py:27(_parse_docstrings)
        1    0.000    0.000    0.001    0.001 accessor.py:150(StringMethods)
       47    0.000    0.000    0.001    0.000 dataclasses.py:250(_recursive_repr)
        1    0.000    0.000    0.001    0.001 saferepr.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 objects.py:1(<module>)
        5    0.000    0.000    0.001    0.000 inspect.py:2189(_signature_strip_non_python_syntax)
        1    0.000    0.000    0.001    0.001 source.py:1(<module>)
        1    0.000    0.000    0.001    0.001 raises.py:1(<module>)
        1    0.000    0.000    0.001    0.001 webhook.py:1(<module>)
     1043    0.001    0.000    0.001    0.000 enum.py:1128(__new__)
        1    0.000    0.000    0.001    0.001 certs.py:1(<module>)
     1850    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.001    0.000 scope.py:1(<module>)
        1    0.000    0.000    0.001    0.001 modeline.py:1(<module>)
        8    0.000    0.000    0.001    0.000 nanops.py:70(__init__)
      937    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
       64    0.000    0.000    0.001    0.000 common.py:43(wrapper)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
      103    0.000    0.000    0.001    0.000 typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.001    0.001 _meta.py:8(PackageMetadata)
        1    0.000    0.000    0.001    0.001 resample.py:1(<module>)
       23    0.000    0.000    0.001    0.000 nanops.py:72(<genexpr>)
        1    0.000    0.000    0.001    0.001 core.py:21(where)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1246(CookieJar)
        1    0.000    0.000    0.001    0.001 variables.py:1(<module>)
        1    0.000    0.000    0.001    0.001 info.py:1(<module>)
       82    0.000    0.000    0.001    0.000 enum.py:966(_get_mixins_)
       64    0.000    0.000    0.001    0.000 common.py:49(_unpack_zerodim_and_defer)
        3    0.000    0.000    0.001    0.000 main.py:383(load_dotenv)
        1    0.000    0.000    0.001    0.001 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.001    0.001 array.py:251(ArrowExtensionArray)
       15    0.000    0.000    0.001    0.000 common.py:1821(pandas_dtype)
      127    0.000    0.000    0.001    0.000 typing.py:1088(<genexpr>)
       24    0.000    0.000    0.001    0.000 typing.py:1999(__init_subclass__)
       25    0.000    0.000    0.001    0.000 dtypes.py:30(_add_dtype_helper)
        1    0.000    0.000    0.001    0.001 csv.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expressions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ansitowin32.py:72(AnsiToWin32)
        1    0.000    0.000    0.001    0.001 key_value_store.py:1(<module>)
     3191    0.001    0.000    0.001    0.000 typing.py:1273(<genexpr>)
     3032    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.001    0.001 dtypes.py:1226(IntervalDtype)
        1    0.000    0.000    0.001    0.001 base64mime.py:1(<module>)
       27    0.000    0.000    0.001    0.000 inspect.py:2323(p)
     2712    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 floating.py:1(<module>)
        1    0.000    0.000    0.001    0.001 sql.py:1(<module>)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _format_impl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rolling.py:1(<module>)
      284    0.000    0.000    0.001    0.000 _parser.py:372(_escape)
      452    0.001    0.000    0.001    0.000 enum.py:784(__delattr__)
      574    0.000    0.000    0.001    0.000 enum.py:38(_is_descriptor)
        1    0.000    0.000    0.001    0.001 gb18030.py:1(<module>)
        2    0.000    0.000    0.001    0.000 error.py:1(<module>)
        3    0.000    0.000    0.001    0.000 __init__.py:811(read_text)
       17    0.001    0.000    0.001    0.000 generic.py:37(create_pandas_abc_type)
     1628    0.001    0.000    0.001    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
      726    0.001    0.000    0.001    0.000 enum.py:48(_is_dunder)
       53    0.000    0.000    0.001    0.000 accessor.py:131(_forbid_nonstring_types)
     1336    0.000    0.000    0.001    0.000 typing.py:962(__eq__)
        1    0.000    0.000    0.001    0.001 from_dataframe.py:1(<module>)
        1    0.000    0.000    0.001    0.001 status_codes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:24(SectionWrapper)
        1    0.000    0.000    0.001    0.001 retry.py:1(<module>)
        1    0.000    0.000    0.001    0.001 relativedelta.py:1(<module>)
